event_ts,market_key,action,state_from,state_to,p1_price,p2_price,pnl_estimate,reason_code,simulated_latency_ms,simulated_fill_ratio,simulated_slippage_bps,simulated_cancelled,simulated_hedge_fail
2026-03-26T02:37:00Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.501663,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:01Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.501663,0.5181523,0.0,below_target_profit,65,0.71654599,14.752883,False,False
2026-03-26T02:37:01Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.501663,0.5181523,0.0,unwind_on_loss_limit,65,0.71654599,14.752883,False,False
2026-03-26T02:37:01Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.501663,0.5181523,-0.0167482952,unwind_on_loss_limit,65,0.71654599,14.752883,False,False
2026-03-26T02:37:02Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.496751,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:03Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.496751,0.51389493,0.0,below_target_profit,504,1.0,14.692379,False,False
2026-03-26T02:37:04Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.496751,0.50601579,0.0,leg2_not_found_timeout,529,1.0,15.612662,False,False
2026-03-26T02:37:04Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.496751,0.50601579,0.0,unwind_on_timeout,529,1.0,15.612662,False,False
2026-03-26T02:37:04Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.496751,0.50601579,-0.0,unwind_on_timeout,529,1.0,15.612662,False,False
2026-03-26T02:37:05Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.501261,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:06Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.501261,0.50222756,0.0,below_target_profit,228,0.66819626,15.446394,False,False
2026-03-26T02:37:07Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.501261,0.50328179,0.0,leg2_not_found_timeout,762,1.0,14.661233,False,False
2026-03-26T02:37:07Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.501261,0.50328179,0.0,unwind_on_timeout,762,1.0,14.661233,False,False
2026-03-26T02:37:07Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.501261,0.50328179,-0.0,unwind_on_timeout,762,1.0,14.661233,False,False
2026-03-26T02:37:08Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.502767,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:09Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.502767,0.50756253,0.0,below_target_profit,210,0.81583748,14.275273,False,False
2026-03-26T02:37:09Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.502767,0.50756253,0.0,unwind_on_loss_limit,210,0.81583748,14.275273,False,False
2026-03-26T02:37:09Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.502767,0.50756253,-0.005336468,unwind_on_loss_limit,210,0.81583748,14.275273,False,False
2026-03-26T02:37:10Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.508032,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:11Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.508032,0.514321,0.0,leg2_not_found_timeout,50,0.40270924,14.686518,False,True
2026-03-26T02:37:11Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.508032,0.514321,0.0,unwind_on_timeout,50,0.40270924,14.686518,False,True
2026-03-26T02:37:11Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.508032,0.514321,-0.0231087805,unwind_on_timeout,50,0.40270924,14.686518,False,True
2026-03-26T02:37:12Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.501988,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:13Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.501988,0.520873,0.0,leg2_not_found_timeout,336,1.0,14.720631,False,True
2026-03-26T02:37:13Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.501988,0.520873,0.0,unwind_on_timeout,336,1.0,14.720631,False,True
2026-03-26T02:37:13Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.501988,0.520873,-0.0208271911,unwind_on_timeout,336,1.0,14.720631,False,True
2026-03-26T02:37:14Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.49652,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:15Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.49652,0.519211,0.0,below_target_profit,234,0.59631971,14.330642,False,False
2026-03-26T02:37:15Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.49652,0.519211,0.0,unwind_on_loss_limit,234,0.59631971,14.330642,False,False
2026-03-26T02:37:15Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.49652,0.519211,-0.0168875373,unwind_on_loss_limit,234,0.59631971,14.330642,False,False
2026-03-26T02:37:16Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.485055,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:17Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.485055,0.53572224,0.0,below_target_profit,318,1.0,14.285954,False,False
2026-03-26T02:37:17Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.485055,0.53572224,0.0,unwind_on_loss_limit,318,1.0,14.285954,False,False
2026-03-26T02:37:17Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.485055,0.53572224,-0.0273288596,unwind_on_loss_limit,318,1.0,14.285954,False,False
2026-03-26T02:37:18Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.475832,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:19Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.475832,0.527192,0.0,leg2_not_found_timeout,200,1.0,15.401056,True,False
2026-03-26T02:37:19Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.475832,0.527192,0.0,unwind_on_timeout,200,1.0,15.401056,True,False
2026-03-26T02:37:19Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.475832,0.527192,-0.0,unwind_on_timeout,200,1.0,15.401056,True,False
2026-03-26T02:37:20Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.477057,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:21Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.477057,0.52904937,0.0,below_target_profit,341,0.51560419,15.530631,False,False
2026-03-26T02:37:22Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.477057,0.55546222,0.0,leg2_not_found_timeout,183,1.0,15.799517,False,False
2026-03-26T02:37:22Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.477057,0.55546222,0.0,unwind_on_timeout,183,1.0,15.799517,False,False
2026-03-26T02:37:22Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.477057,0.55546222,-0.0246406614,unwind_on_timeout,183,1.0,15.799517,False,False
2026-03-26T02:37:23Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.453929,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:24Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.453929,0.56046181,0.0,below_target_profit,270,0.71132187,14.63091,False,False
2026-03-26T02:37:25Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.453929,0.55632162,0.0,leg2_not_found_timeout,33,1.0,14.303887,False,False
2026-03-26T02:37:25Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.453929,0.55632162,0.0,unwind_on_timeout,33,1.0,14.303887,False,False
2026-03-26T02:37:25Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.453929,0.55632162,-0.0058797741,unwind_on_timeout,33,1.0,14.303887,False,False
2026-03-26T02:37:26Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.449925,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:27Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.449925,0.57232678,0.0,below_target_profit,454,1.0,15.781279,False,False
2026-03-26T02:37:27Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.449925,0.57232678,0.0,unwind_on_loss_limit,454,1.0,15.781279,False,False
2026-03-26T02:37:27Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.449925,0.57232678,-0.0076590543,unwind_on_loss_limit,454,1.0,15.781279,False,False
2026-03-26T02:37:28Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.447316,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:29Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.447316,0.56424831,0.0,below_target_profit,172,0.5160063,14.630296,False,False
2026-03-26T02:37:30Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.447316,0.56469374,0.0,leg2_not_found_timeout,30,1.0,14.288991,False,False
2026-03-26T02:37:30Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.447316,0.56469374,0.0,unwind_on_timeout,30,1.0,14.288991,False,False
2026-03-26T02:37:30Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.447316,0.56469374,-0.0100354112,unwind_on_timeout,30,1.0,14.288991,False,False
2026-03-26T02:37:31Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.448938,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:32Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.448938,0.567422,0.0,leg2_not_found_timeout,280,1.0,14.74009,False,True
2026-03-26T02:37:32Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.448938,0.567422,0.0,unwind_on_timeout,280,1.0,14.74009,False,True
2026-03-26T02:37:32Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.448938,0.567422,-0.0058471326,unwind_on_timeout,280,1.0,14.74009,False,True
2026-03-26T02:37:33Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.466152,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:34Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.466152,0.55230898,0.0,below_target_profit,86,1.0,14.650559,False,False
2026-03-26T02:37:34Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.466152,0.55230898,0.0,unwind_on_loss_limit,86,1.0,14.650559,False,False
2026-03-26T02:37:34Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.466152,0.55230898,-0.0166726733,unwind_on_loss_limit,86,1.0,14.650559,False,False
2026-03-26T02:37:35Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.449734,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:36Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.449734,0.56008779,0.0,below_target_profit,104,1.0,14.353952,False,False
2026-03-26T02:37:37Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.449734,0.5613614,0.0,leg2_not_found_timeout,237,1.0,14.278477,False,False
2026-03-26T02:37:37Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.449734,0.5613614,0.0,unwind_on_timeout,237,1.0,14.278477,False,False
2026-03-26T02:37:37Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.449734,0.5613614,-0.0050830046,unwind_on_timeout,237,1.0,14.278477,False,False
2026-03-26T02:37:38Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.460019,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:39Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.460019,0.54988788,0.0,below_target_profit,78,1.0,14.768104,False,False
2026-03-26T02:37:40Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.460019,0.54851121,0.0,leg2_not_found_timeout,311,1.0,14.683262,False,False
2026-03-26T02:37:40Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.460019,0.54851121,0.0,unwind_on_timeout,311,1.0,14.683262,False,False
2026-03-26T02:37:40Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.460019,0.54851121,-0.0,unwind_on_timeout,311,1.0,14.683262,False,False
2026-03-26T02:37:41Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.451888,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:42Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.451888,0.55868447,0.0,below_target_profit,53,0.65862566,14.617569,False,False
2026-03-26T02:37:43Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.451888,0.559222,0.0,leg2_not_found_timeout,227,1.0,15.52157,True,False
2026-03-26T02:37:43Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.451888,0.559222,0.0,unwind_on_timeout,227,1.0,15.52157,True,False
2026-03-26T02:37:43Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.451888,0.559222,-0.0,unwind_on_timeout,227,1.0,15.52157,True,False
2026-03-26T02:37:44Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.456053,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:45Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.456053,0.559679,0.0,leg2_not_found_timeout,980,1.0,14.650154,True,False
2026-03-26T02:37:45Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.456053,0.559679,0.0,unwind_on_timeout,980,1.0,14.650154,True,False
2026-03-26T02:37:45Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.456053,0.559679,-0.0120314963,unwind_on_timeout,980,1.0,14.650154,True,False
2026-03-26T02:37:46Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.449702,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:47Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.449702,0.55581694,0.0,below_target_profit,443,0.42708001,14.629436,False,False
2026-03-26T02:37:48Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.449702,0.55954958,0.0,leg2_not_found_timeout,252,1.0,14.740307,False,False
2026-03-26T02:37:48Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.449702,0.55954958,0.0,unwind_on_timeout,252,1.0,14.740307,False,False
2026-03-26T02:37:48Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.449702,0.55954958,-0.0,unwind_on_timeout,252,1.0,14.740307,False,False
2026-03-26T02:37:49Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.449399,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:50Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.449399,0.55692502,0.0,below_target_profit,589,0.69074407,15.430081,False,False
2026-03-26T02:37:51Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.449399,0.55965111,0.0,leg2_not_found_timeout,164,1.0,15.499879,False,False
2026-03-26T02:37:51Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.449399,0.55965111,0.0,unwind_on_timeout,164,1.0,15.499879,False,False
2026-03-26T02:37:51Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.449399,0.55965111,-0.0,unwind_on_timeout,164,1.0,15.499879,False,False
2026-03-26T02:37:52Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.458356,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:53Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.458356,0.573853,0.0,below_target_profit,261,1.0,15.498268,False,False
2026-03-26T02:37:53Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.458356,0.573853,0.0,unwind_on_loss_limit,261,1.0,15.498268,False,False
2026-03-26T02:37:53Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.458356,0.573853,-0.0192754104,unwind_on_loss_limit,261,1.0,15.498268,False,False
2026-03-26T02:37:54Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.440803,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:55Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.440803,0.56523736,0.0,below_target_profit,72,1.0,14.782968,False,False
2026-03-26T02:37:56Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.440803,0.55941142,0.0,leg2_not_found_timeout,111,1.0,14.723229,False,False
2026-03-26T02:37:56Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.440803,0.55941142,0.0,unwind_on_timeout,111,1.0,14.723229,False,False
2026-03-26T02:37:56Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.440803,0.55941142,-0.0,unwind_on_timeout,111,1.0,14.723229,False,False
2026-03-26T02:37:57Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.457179,,0.0,leg1_opened,,,,False,False
2026-03-26T02:37:58Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.457179,0.56330894,0.0,below_target_profit,216,1.0,14.274352,False,False
2026-03-26T02:37:58Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.457179,0.56330894,0.0,unwind_on_loss_limit,216,1.0,14.274352,False,False
2026-03-26T02:37:58Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.457179,0.56330894,-0.0253051868,unwind_on_loss_limit,216,1.0,14.274352,False,False
2026-03-26T02:37:59Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.451546,,0.0,leg1_opened,,,,False,False
2026-03-26T02:38:00Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.451546,0.55682261,0.0,below_target_profit,161,0.37670437,14.290808,False,False
2026-03-26T02:38:01Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.451546,0.5606541,0.0,leg2_not_found_timeout,756,1.0,14.25551,False,False
2026-03-26T02:38:01Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.451546,0.5606541,0.0,unwind_on_timeout,756,1.0,14.25551,False,False
2026-03-26T02:38:01Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.451546,0.5606541,-0.0072617186,unwind_on_timeout,756,1.0,14.25551,False,False
2026-03-26T02:38:02Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.449647,,0.0,leg1_opened,,,,False,False
2026-03-26T02:38:03Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.449647,0.54933749,0.0,below_target_profit,181,0.69436778,15.633983,False,False
2026-03-26T02:38:04Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.449647,0.55946188,0.0,leg2_not_found_timeout,56,1.0,14.712222,False,False
2026-03-26T02:38:04Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.449647,0.55946188,0.0,unwind_on_timeout,56,1.0,14.712222,False,False
2026-03-26T02:38:04Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.449647,0.55946188,-0.0,unwind_on_timeout,56,1.0,14.712222,False,False
2026-03-26T02:38:05Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.452722,,0.0,leg1_opened,,,,False,False
2026-03-26T02:38:06Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.452722,0.55219871,0.0,below_target_profit,707,1.0,14.666687,False,False
2026-03-26T02:38:07Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.452722,0.55532919,0.0,leg2_not_found_timeout,251,0.81575704,15.712392,False,False
2026-03-26T02:38:07Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.452722,0.55532919,0.0,unwind_on_timeout,251,0.81575704,15.712392,False,False
2026-03-26T02:38:07Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.452722,0.55532919,-0.0,unwind_on_timeout,251,0.81575704,15.712392,False,False
2026-03-26T02:38:08Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.456853,,0.0,leg1_opened,,,,False,False
2026-03-26T02:38:09Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.456853,0.54800032,0.0,below_target_profit,295,1.0,14.643961,False,False
2026-03-26T02:38:10Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.456853,0.548946,0.0,leg2_not_found_timeout,20,1.0,14.74303,True,False
2026-03-26T02:38:10Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.456853,0.548946,0.0,unwind_on_timeout,20,1.0,14.74303,True,False
2026-03-26T02:38:10Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.456853,0.548946,-0.0,unwind_on_timeout,20,1.0,14.74303,True,False
2026-03-26T02:38:11Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.462888,,0.0,leg1_opened,,,,False,False
2026-03-26T02:38:12Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.462888,0.5482987,0.0,below_target_profit,193,1.0,14.734427,False,False
2026-03-26T02:38:13Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.462888,0.57529271,0.0,leg2_not_found_timeout,467,1.0,15.43705,False,False
2026-03-26T02:38:13Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.462888,0.57529271,0.0,unwind_on_timeout,467,1.0,15.43705,False,False
2026-03-26T02:38:13Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.462888,0.57529271,-0.0357105823,unwind_on_timeout,467,1.0,15.43705,False,False
2026-03-26T02:38:14Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.44024,,0.0,leg1_opened,,,,False,False
2026-03-26T02:38:15Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.44024,0.57400531,0.0,below_target_profit,156,1.0,14.328917,False,False
2026-03-26T02:38:15Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.44024,0.57400531,0.0,unwind_on_loss_limit,156,1.0,14.328917,False,False
2026-03-26T02:38:15Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.44024,0.57400531,-0.014155915,unwind_on_loss_limit,156,1.0,14.328917,False,False
2026-03-26T02:38:16Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.434549,,0.0,leg1_opened,,,,False,False
2026-03-26T02:38:17Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.434549,0.57782061,0.0,below_target_profit,512,1.0,14.742768,False,False
2026-03-26T02:38:18Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.434549,0.57505273,0.0,leg2_not_found_timeout,276,1.0,14.292586,False,False
2026-03-26T02:38:18Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.434549,0.57505273,0.0,unwind_on_timeout,276,1.0,14.292586,False,False
2026-03-26T02:38:18Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.434549,0.57505273,-0.0014842975,unwind_on_timeout,276,1.0,14.292586,False,False
2026-03-26T02:38:19Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.440618,,0.0,leg1_opened,,,,False,False
2026-03-26T02:38:20Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.440618,0.58407327,0.0,below_target_profit,784,1.0,14.630262,False,False
2026-03-26T02:38:20Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.440618,0.58407327,0.0,unwind_on_loss_limit,784,1.0,14.630262,False,False
2026-03-26T02:38:20Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.440618,0.58407327,-0.0241070496,unwind_on_loss_limit,784,1.0,14.630262,False,False
2026-03-26T02:38:21Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.428099,,0.0,leg1_opened,,,,False,False
2026-03-26T02:38:22Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.428099,0.57898817,0.0,below_target_profit,75,1.0,14.635953,False,False
2026-03-26T02:38:23Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,LEG1_OPEN,0.428099,0.5805,0.0,leg2_not_found_timeout,537,1.0,14.780672,True,False
2026-03-26T02:38:23Z,SOL5M_20260326T024000Z,timeout_leg2,LEG1_OPEN,UNWIND,0.428099,0.5805,0.0,unwind_on_timeout,537,1.0,14.780672,True,False
2026-03-26T02:38:23Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.428099,0.5805,-0.0,unwind_on_timeout,537,1.0,14.780672,True,False
2026-03-26T02:38:24Z,SOL5M_20260326T024000Z,open_leg1,IDLE,LEG1_OPEN,0.429726,,0.0,leg1_opened,,,,False,False
2026-03-26T02:38:25Z,SOL5M_20260326T024000Z,try_open_leg2,LEG1_OPEN,LEG1_OPEN,0.429726,0.58962311,0.0,below_target_profit,290,1.0,14.72786,False,False
2026-03-26T02:38:25Z,SOL5M_20260326T024000Z,unwind_on_loss,LEG1_OPEN,UNWIND,0.429726,0.58962311,0.0,unwind_on_loss_limit,290,1.0,14.72786,False,False
2026-03-26T02:38:25Z,SOL5M_20260326T024000Z,close_position,UNWIND,CLOSED,0.429726,0.58962311,-0.0122706096,unwind_on_loss_limit,290,1.0,14.72786,False,False
