ts_utc,market_key,action,status,reason_code,leg1_side,yes_ask,no_ask,sum_ask,seconds_to_close,leg1_price,leg2_price,unwind_price,order_id_leg1,order_id_leg2,fill_status_leg1,fill_status_leg2,hedge_latency_ms,unwind_triggered,pnl_delta,pnl_total,feed_source,note
2026-03-30T12:26:39Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.37,0.64,1.01,201,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:39Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.32,0.69,1.01,201,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:40Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.38,0.63,1.01,200,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:40Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.35,0.77,1.12,200,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.120000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:41Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.4,0.74,1.14,199,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.140000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:41Z,HYPE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.4,0.61,1.01,199,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:55Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.32,0.69,1.01,185,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:55Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.21,0.8,1.01,185,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:55Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.37,0.66,1.03,185,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.030000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:56Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.42,0.73,1.15,184,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.150000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:57Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.33,0.8,1.13,183,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.130000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:26:57Z,HYPE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.26,0.75,1.01,183,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:11Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.4,0.61,1.01,169,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:11Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.36,0.65,1.01,169,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:11Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.4,0.62,1.02,169,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:12Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.58,0.57,1.15,168,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.150000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:13Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.46,0.65666667,1.11666667,167,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.116667 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:13Z,HYPE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.26,0.8,1.06,167,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.060000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:26Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.49,0.52,1.01,154,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:27Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.39,0.62,1.01,153,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:27Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.42,0.59,1.01,153,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:28Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.58,0.53,1.11,152,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.110000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:28Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.46,0.67,1.13,152,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.130000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:29Z,HYPE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.26,0.75,1.01,151,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:42Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.44,0.57,1.01,138,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:43Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.29,0.72,1.01,137,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:43Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.26,0.76,1.02,137,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:43Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.53,0.52,1.05,137,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.050000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:44Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.46,0.69,1.15,136,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.150000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:44Z,HYPE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.24,0.85,1.09,136,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.090000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:58Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.41,0.6,1.01,122,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:59Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.29,0.72,1.01,121,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:59Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.24,0.78,1.02,121,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:27:59Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.47,0.63,1.1,121,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.100000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:00Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.46,0.69666667,1.15666667,120,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.156667 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:00Z,HYPE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.24,0.83,1.07,120,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.070000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:14Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.37,0.66,1.03,106,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.030000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:14Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.46,0.69666667,1.15666667,106,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.156667 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:15Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.27,0.74,1.01,105,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:15Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.3,0.72,1.02,105,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:16Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.46,0.64333333,1.10333333,104,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.103333 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:16Z,HYPE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.1405,0.9,1.0405,104,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.040500 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:30Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.12,0.89,1.01,90,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:30Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.2,0.93,1.13,90,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.130000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:31Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.1,0.91,1.01,89,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:32Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.12,0.9,1.02,88,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:32Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.23,0.88,1.11,88,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.110000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:32Z,HYPE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.09,0.92,1.01,88,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:46Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.08,0.93,1.01,74,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:46Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.08,0.95,1.03,74,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.030000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:47Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.0765,0.95,1.0265,73,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.026500 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:48Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.08,0.94,1.02,72,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:48Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.15,0.9,1.05,72,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.050000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:28:49Z,HYPE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.051,0.99,1.041,71,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.041000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:02Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.07,0.94,1.01,58,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:02Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.08,0.96,1.04,58,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.040000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:03Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.044,0.97,1.014,57,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.014000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:03Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.0301,0.98,1.0101,57,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010100 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:04Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.13,0.9,1.03,56,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.030000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:05Z,HYPE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.0498,0.99,1.0398,55,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.039800 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:18Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.05,0.96,1.01,42,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:18Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.07,0.9612,1.0312,42,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.031200 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:19Z,ETH5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.03,0.98,1.01,41,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:19Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.03,0.98,1.01,41,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:20Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.11776,0.95,1.06776,40,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.067760 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:34Z,BTC5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.02,0.99,1.01,26,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:34Z,BNB5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.0632,0.99,1.0532,26,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.053200 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:35Z,XRP5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.03,0.99,1.02,25,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:29:36Z,DOGE5M_2026-03-30T12:30:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.11776,0.9602,1.07796,24,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.077960 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:04Z,BTC5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.47,0.54,1.01,296,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:04Z,ETH5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.53,0.48,1.01,296,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:05Z,XRP5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.49,0.52,1.01,295,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:05Z,DOGE5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.58,0.58,1.16,295,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.160000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:05Z,BNB5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.5,0.64,1.14,295,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.140000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:06Z,HYPE5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.75,0.56,1.31,294,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.310000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:20Z,BTC5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,yes,0.46,0.55,1.01,280,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:20Z,ETH5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.61333333,0.4,1.01333333,280,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.013333 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:21Z,XRP5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.58,0.45,1.03,279,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.030000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:21Z,DOGE5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.58,0.52,1.1,279,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.100000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:21Z,BNB5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.8,0.52,1.32,279,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.320000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:22Z,HYPE5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.79,0.52,1.31,278,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.310000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:36Z,BTC5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.75,0.26,1.01,264,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:36Z,ETH5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.82,0.2,1.02,264,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:36Z,XRP5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.79,0.24,1.03,264,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.030000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:37Z,DOGE5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.8,0.24,1.04,263,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.040000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:37Z,BNB5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.78,0.36,1.14,263,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.140000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:37Z,HYPE5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.8128,0.26,1.0728,263,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.072800 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:52Z,BTC5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.76,0.25,1.01,248,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:52Z,ETH5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.76,0.25,1.01,248,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:52Z,XRP5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.76,0.25,1.01,248,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:53Z,DOGE5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.77,0.35,1.12,247,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.120000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:53Z,BNB5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.76,0.35,1.11,247,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.110000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:30:53Z,HYPE5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.66,0.54,1.2,247,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.200000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:31:07Z,BTC5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.86,0.15,1.01,233,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.010000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:31:08Z,ETH5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.86,0.16,1.02,232,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.020000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:31:08Z,XRP5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.87,0.151225,1.021225,232,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.021225 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:31:08Z,DOGE5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.77,0.35,1.12,232,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.120000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:31:09Z,BNB5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.82,0.29,1.11,231,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.110000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:31:09Z,HYPE5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.76,0.33,1.09,231,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.090000 required_sum_ask<=0.990000 target_profit_pct=1.0000
2026-03-30T12:31:23Z,XRP5M_2026-03-30T12:35:00Z,skip_entry,blocked,blocked_target_profit_floor,no,0.89,0.16,1.05,217,,,,,,,,,,0.0,0.0,rest_fallback,sum_ask=1.050000 required_sum_ask<=0.990000 target_profit_pct=1.0000
