event_ts,market_key,action,state_from,state_to,p1_price,p2_price,pnl_estimate,reason_code,simulated_latency_ms,simulated_fill_ratio,simulated_slippage_bps,simulated_cancelled,simulated_hedge_fail,regime,sum_ask,entry_mode,entry_policy_detail
2026-03-26T05:27:35Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.2,aggressive,"spread_yes=0.030000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:27:37Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.2,aggressive,"spread_yes=0.030000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:27:38Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.22,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:39Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.22,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:41Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.26,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:42Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.25,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:43Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.26,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:45Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.25,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:46Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.25,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:47Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.25,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:49Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.26,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:50Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.26,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:51Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.26,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:53Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.26,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:54Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.26,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:27:55Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.32,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:27:57Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.32,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:27:58Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.36,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:00Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.36,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:01Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.36,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:02Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.48,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:04Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.45,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:05Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.32,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:06Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.34,aggressive,"spread_yes=0.030000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:28:08Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.34,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:09Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.36,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:10Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.36,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:12Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.42,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:13Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.45,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:15Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.45,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:16Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.45,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:17Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.45,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:19Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.46,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:28:20Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.46,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:21Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.46,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:23Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.46,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:24Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.45,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:28:26Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.45,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:28:27Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.47,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:28Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.45,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:30Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.45,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:31Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.47,aggressive,"spread_yes=0.030000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:28:32Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.48,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:34Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.49,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:35Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.5,aggressive,"spread_yes=0.030000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:28:36Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.52,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:38Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.48,aggressive,"depth_yes=1.000000, depth_no=780412.950000, required_depth=1.200000"
2026-03-26T05:28:39Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.51,aggressive,"spread_yes=0.030000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:28:41Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.51,aggressive,"spread_yes=0.030000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:28:42Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.5,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:28:43Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.5,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:28:45Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.5,aggressive,seconds_to_close=75 <= min_seconds_to_close=75
2026-03-26T05:28:46Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.5,aggressive,seconds_to_close=74 <= min_seconds_to_close=75
2026-03-26T05:28:47Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.5,aggressive,seconds_to_close=73 <= min_seconds_to_close=75
2026-03-26T05:28:49Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.51,aggressive,seconds_to_close=71 <= min_seconds_to_close=75
2026-03-26T05:28:50Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.48,aggressive,seconds_to_close=70 <= min_seconds_to_close=75
2026-03-26T05:28:51Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.48,aggressive,seconds_to_close=69 <= min_seconds_to_close=75
2026-03-26T05:28:53Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.48,aggressive,seconds_to_close=67 <= min_seconds_to_close=75
2026-03-26T05:28:54Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.48,aggressive,seconds_to_close=66 <= min_seconds_to_close=75
2026-03-26T05:28:55Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.48,aggressive,seconds_to_close=65 <= min_seconds_to_close=75
2026-03-26T05:28:57Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.47,aggressive,seconds_to_close=63 <= min_seconds_to_close=75
2026-03-26T05:28:58Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.48,aggressive,seconds_to_close=62 <= min_seconds_to_close=75
2026-03-26T05:28:59Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.48,aggressive,seconds_to_close=61 <= min_seconds_to_close=75
2026-03-26T05:29:01Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.48,aggressive,seconds_to_close=59 <= min_seconds_to_close=75
2026-03-26T05:29:02Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.49,aggressive,seconds_to_close=58 <= min_seconds_to_close=75
2026-03-26T05:29:04Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.49,aggressive,seconds_to_close=56 <= min_seconds_to_close=75
2026-03-26T05:29:05Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.51,aggressive,seconds_to_close=55 <= min_seconds_to_close=75
2026-03-26T05:29:06Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.52,aggressive,seconds_to_close=54 <= min_seconds_to_close=75
2026-03-26T05:29:08Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.54,aggressive,seconds_to_close=52 <= min_seconds_to_close=75
2026-03-26T05:29:09Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.54,aggressive,seconds_to_close=51 <= min_seconds_to_close=75
2026-03-26T05:29:10Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.54,aggressive,seconds_to_close=50 <= min_seconds_to_close=75
2026-03-26T05:29:12Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.64,aggressive,seconds_to_close=48 <= min_seconds_to_close=75
2026-03-26T05:29:13Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.66,aggressive,seconds_to_close=47 <= min_seconds_to_close=75
2026-03-26T05:29:15Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.65,aggressive,seconds_to_close=45 <= min_seconds_to_close=75
2026-03-26T05:29:16Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.62,aggressive,seconds_to_close=44 <= min_seconds_to_close=75
2026-03-26T05:29:18Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.64,aggressive,seconds_to_close=42 <= min_seconds_to_close=75
2026-03-26T05:29:19Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.66,aggressive,seconds_to_close=41 <= min_seconds_to_close=75
2026-03-26T05:29:20Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.69,aggressive,seconds_to_close=40 <= min_seconds_to_close=75
2026-03-26T05:29:22Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.72,aggressive,seconds_to_close=38 <= min_seconds_to_close=75
2026-03-26T05:29:23Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.73,aggressive,seconds_to_close=37 <= min_seconds_to_close=75
2026-03-26T05:29:24Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.73,aggressive,seconds_to_close=36 <= min_seconds_to_close=75
2026-03-26T05:29:26Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.75,aggressive,seconds_to_close=34 <= min_seconds_to_close=75
2026-03-26T05:29:27Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.74,aggressive,seconds_to_close=33 <= min_seconds_to_close=75
2026-03-26T05:29:28Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.68,aggressive,seconds_to_close=32 <= min_seconds_to_close=75
2026-03-26T05:29:30Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.73,aggressive,seconds_to_close=30 <= min_seconds_to_close=75
2026-03-26T05:29:31Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.78,aggressive,seconds_to_close=29 <= min_seconds_to_close=75
2026-03-26T05:29:33Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.81,aggressive,seconds_to_close=27 <= min_seconds_to_close=75
2026-03-26T05:29:34Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.81,aggressive,seconds_to_close=26 <= min_seconds_to_close=75
2026-03-26T05:29:35Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.83,aggressive,seconds_to_close=25 <= min_seconds_to_close=75
2026-03-26T05:29:37Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.87,aggressive,seconds_to_close=23 <= min_seconds_to_close=75
2026-03-26T05:29:38Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.93,aggressive,seconds_to_close=22 <= min_seconds_to_close=75
2026-03-26T05:29:40Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,LOW_EDGE,0.99,passive_limit,seconds_to_close=20 <= min_seconds_to_close=75
2026-03-26T05:29:41Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,MID_EDGE,0.97,semi_aggressive,seconds_to_close=19 <= min_seconds_to_close=75
2026-03-26T05:29:43Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,MID_EDGE,0.97,semi_aggressive,seconds_to_close=17 <= min_seconds_to_close=75
2026-03-26T05:29:44Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,MID_EDGE,0.97,semi_aggressive,seconds_to_close=16 <= min_seconds_to_close=75
2026-03-26T05:29:45Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,MID_EDGE,0.98,semi_aggressive,seconds_to_close=15 <= min_seconds_to_close=75
2026-03-26T05:29:47Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.95,aggressive,seconds_to_close=13 <= min_seconds_to_close=75
2026-03-26T05:29:48Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,LOW_EDGE,0.99,passive_limit,seconds_to_close=12 <= min_seconds_to_close=75
2026-03-26T05:29:49Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.65,aggressive,seconds_to_close=11 <= min_seconds_to_close=75
2026-03-26T05:29:51Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.61,aggressive,seconds_to_close=9 <= min_seconds_to_close=75
2026-03-26T05:29:52Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.51,aggressive,seconds_to_close=8 <= min_seconds_to_close=75
2026-03-26T05:29:53Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.58,aggressive,seconds_to_close=7 <= min_seconds_to_close=75
2026-03-26T05:29:55Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.56,aggressive,seconds_to_close=5 <= min_seconds_to_close=75
2026-03-26T05:29:56Z,SOL5M_2026-03-26T05:30:00Z,entry_policy,,,,,0.0,blocked_by_cutoff,,,,,,HIGH_EDGE,0.52,aggressive,seconds_to_close=4 <= min_seconds_to_close=75
2026-03-26T05:30:00Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.56,aggressive,"spread_yes=0.030000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:30:03Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.54,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:04Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.48,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:05Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.46,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:07Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.48,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:08Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.46,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:30:09Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.45,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:11Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.46,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:30:12Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.45,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:13Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.46,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:30:15Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.47,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:16Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.47,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:18Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.5,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:19Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.46,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:20Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.46,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:22Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.46,aggressive,"spread_yes=0.020000, spread_no=0.010000, max_spread=0.020000"
2026-03-26T05:30:23Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_depth,,,,,,HIGH_EDGE,0.46,aggressive,"depth_yes=1.000000, depth_no=858655.950000, required_depth=1.200000"
2026-03-26T05:30:24Z,SOL5M_2026-03-26T05:35:00Z,entry_policy,,,,,0.0,blocked_by_spread,,,,,,HIGH_EDGE,0.47,aggressive,"spread_yes=0.030000, spread_no=0.010000, max_spread=0.020000"
